Web ID,Reported Date,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Route,Supra Route
40319.0,2015-02-09,,307.0,307,9.0,Central Mediterranean 3,Central Mediterranean
40634.0,2015-02-08,29.0,,29,76.0,Central Mediterranean 3,Central Mediterranean
40318.0,2015-02-07,7.0,2.0,9,6.0,Central Mediterranean 3,Central Mediterranean
40314.0,2015-01-30,8.0,2.0,10,10.0,Alboran route,Western Mediterranean
40312.0,2015-01-22,1.0,20.0,21,86.0,Alboran route,Western Mediterranean
40883.0,2015-01-18,1.0,,1,418.0,Central Mediterranean 3,Central Mediterranean
40311.0,2015-01-16,9.0,36.0,45,27.0,Other,Other
40309.0,2015-01-04,5.0,,5,16.0,Algeria route,Western Mediterranean
39445.0,2014-12-31,9.0,,9,21.0,Strait + goulf of Cadix route,Western Mediterranean
39402.0,2014-12-31,,23.0,23,28.0,Alboran route,Western Mediterranean
39444.0,2014-12-31,,30.0,30,,Central Mediterranean 3,Central Mediterranean
39401.0,2014-12-31,17.0,,17,75.0,Central Mediterranean 3,Central Mediterranean
39443.0,2014-12-31,5.0,,5,,Central Mediterranean 3,Central Mediterranean
39362.0,2014-12-31,,9.0,9,2.0,Eastern Mediterranean 3,Eastern Mediterranean
39361.0,2014-12-31,,2.0,2,,Egypt Greece Italy route,Egypt Grece Italy route
39441.0,2014-12-30,4.0,,4,,Central Mediterranean 3,Central Mediterranean
39400.0,2014-11-24,,12.0,12,,Central Mediterranean 3,Central Mediterranean
39399.0,2014-11-23,,6.0,6,,Central Mediterranean 3,Central Mediterranean
39377.0,2014-11-12,,4.0,4,5.0,Eastern Mediterranean 1,Eastern Mediterranean
39436.0,2014-10-17,3.0,,3,646.0,Central Mediterranean 3,Central Mediterranean
39398.0,2014-10-17,10.0,85.0,95,85.0,Central Mediterranean 3,Central Mediterranean
39396.0,2014-10-12,2.0,6.0,8,0.0,Strait + goulf of Cadix route,Western Mediterranean
39437.0,2014-10-05,,20.0,20,93.0,Other,Other
39366.0,2014-09-25,15.0,73.0,88,72.0,Egypt Greece Italy route,Egypt Grece Italy route
39433.0,2014-09-23,2.0,16.0,18,12.0,Central Mediterranean 3,Central Mediterranean
39367.0,2014-09-21,3.0,497.0,500,10.0,Central Mediterranean 3,Central Mediterranean
39434.0,2014-09-01,70.0,94.0,164,36.0,Central Mediterranean 3,Central Mediterranean
39440.0,2014-09-01,10.0,33.0,43,55.0,Other,Other
39429.0,2014-08-31,,100.0,100,,Central Mediterranean 3,Central Mediterranean
39359.0,2014-08-29,42.0,,42,,Central Mediterranean 3,Central Mediterranean
39428.0,2014-08-25,24.0,,24,364.0,Central Mediterranean 3,Central Mediterranean
39395.0,2014-08-24,170.0,81.0,251,19.0,Central Mediterranean 3,Central Mediterranean
39427.0,2014-08-24,18.0,8.0,26,73.0,Central Mediterranean 3,Central Mediterranean
39426.0,2014-08-22,1.0,,1,,Central Mediterranean 3,Central Mediterranean
39358.0,2014-08-05,2.0,170.0,172,200.0,Central Mediterranean 3,Central Mediterranean
39394.0,2014-07-28,20.0,108.0,128,22.0,Central Mediterranean 3,Central Mediterranean
39424.0,2014-07-21,5.0,14.0,19,61.0,Central Mediterranean 3,Central Mediterranean
39365.0,2014-07-19,2.0,53.0,55,1.0,Egypt Greece Italy route,Egypt Grece Italy route
39423.0,2014-07-19,3.0,0.0,3,104.0,Central Mediterranean 3,Central Mediterranean
39393.0,2014-07-19,29.0,,29,569.0,Central Mediterranean 3,Central Mediterranean
39392.0,2014-07-19,,151.0,151,,Other,Other
39422.0,2014-07-17,3.0,0.0,3,90.0,Central Mediterranean 3,Central Mediterranean
39391.0,2014-07-17,,41.0,41,61.0,Central Mediterranean 3,Central Mediterranean
39421.0,2014-07-14,1.0,109.0,110,12.0,Central Mediterranean 3,Central Mediterranean
39420.0,2014-07-12,12.0,,12,,Central Mediterranean 3,Central Mediterranean
39419.0,2014-07-11,4.0,21.0,25,13.0,Eastern Mediterranean 2,Eastern Mediterranean
39364.0,2014-07-06,12.0,188.0,200,0.0,Central Mediterranean 3,Central Mediterranean
39417.0,2014-07-05,13.0,,13,,Central Mediterranean 3,Central Mediterranean
39416.0,2014-07-01,,75.0,75,27.0,Central Mediterranean 3,Central Mediterranean
39414.0,2014-06-29,45.0,,45,566.0,Central Mediterranean 3,Central Mediterranean
39390.0,2014-06-29,2.0,4.0,6,,Central Mediterranean 3,Central Mediterranean
39241.0,2014-06-27,,240.0,240,0.0,Central Mediterranean 3,Central Mediterranean
39413.0,2014-06-18,4.0,0.0,4,0.0,Alboran route,Western Mediterranean
39357.0,2014-06-15,1.0,0.0,1,356.0,Central Mediterranean 3,Central Mediterranean
39411.0,2014-06-14,10.0,0.0,10,39.0,Central Mediterranean 3,Central Mediterranean
39410.0,2014-06-09,3.0,2.0,5,0.0,Central Mediterranean 3,Central Mediterranean
39389.0,2014-06-08,4.0,,4,,Central Mediterranean 3,Central Mediterranean
39409.0,2014-06-05,3.0,0.0,3,,Central Mediterranean 3,Central Mediterranean
39374.0,2014-05-23,1.0,0.0,1,,Other,Other
39388.0,2014-05-12,17.0,200.0,217,226.0,Central Mediterranean 3,Central Mediterranean
39239.0,2014-05-07,1.0,0.0,1,,Central Mediterranean 3,Central Mediterranean
39386.0,2014-05-06,44.0,33.0,77,53.0,Central Mediterranean 3,Central Mediterranean
39408.0,2014-05-05,22.0,7.0,29,36.0,Eastern Mediterranean 2,Eastern Mediterranean
39237.0,2014-05-02,4.0,0.0,4,80.0,Central Mediterranean 3,Central Mediterranean
39236.0,2014-04-30,,40.0,40,1.0,Central Mediterranean 3,Central Mediterranean
39356.0,2014-04-16,8.0,1.0,9,5.0,Eastern Mediterranean 1,Eastern Mediterranean
39406.0,2014-04-09,1.0,0.0,1,661.0,Central Mediterranean 3,Central Mediterranean
39354.0,2014-03-18,7.0,2.0,9,8.0,Eastern Mediterranean 1,Eastern Mediterranean
39405.0,2014-03-17,1.0,,1,,Central Mediterranean 3,Central Mediterranean
39230.0,2014-02-27,7.0,,7,,Central Mediterranean 3,Central Mediterranean
39228.0,2014-02-17,2.0,0.0,2,121.0,Central Mediterranean 3,Central Mediterranean
39404.0,2014-02-06,15.0,0.0,15,0.0,Strait + goulf of Cadix route,Western Mediterranean
39403.0,2014-01-19,12.0,,12,,Other,Other
